"","index","country","organisation","unit","subgroup","date","hhsize","hhchildren","partner"
"5460",5803,"Ethiopia","Save the Children","Village","Internally_displaced_HH",2023-01-20,4,2,"Ethiopia Save the Children"
"5461",5804,"Ethiopia","Save the Children","Village","Internally_displaced_HH",2023-01-20,3,1,"Ethiopia Save the Children"
"5462",5805,"Ethiopia","Save the Children","Village","Internally_displaced_HH",2023-01-20,4,2,"Ethiopia Save the Children"
"5463",5806,"Ethiopia","Save the Children","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-17,2,1,"Ethiopia Save the Children"
"5464",5807,"Ethiopia","Save the Children","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-17,2,1,"Ethiopia Save the Children"
"5465",5808,"Ethiopia","Save the Children","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-17,2,1,"Ethiopia Save the Children"
"5466",5809,"Ethiopia","Save the Children","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-17,2,1,"Ethiopia Save the Children"
"5467",5810,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,4,2,"Colombia Terres des Hommes"
"5468",5811,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,6,4,"Colombia Terres des Hommes"
"5469",5812,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,6,4,"Colombia Terres des Hommes"
"5470",5813,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,6,2,"Colombia Terres des Hommes"
"5471",5814,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,5,3,"Colombia Terres des Hommes"
"5472",5815,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-18,5,3,"Colombia Terres des Hommes"
"5473",5816,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-18,5,2,"Colombia Terres des Hommes"
"5474",5817,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-18,4,2,"Colombia Terres des Hommes"
"5475",5818,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-18,5,2,"Colombia Terres des Hommes"
"5476",5819,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,6,3,"Colombia Terres des Hommes"
"5477",5820,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,5,2,"Colombia Terres des Hommes"
"5478",5821,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,3,1,"Colombia Terres des Hommes"
"5479",5822,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,3,2,"Colombia Terres des Hommes"
"5480",5823,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,4,2,"Colombia Terres des Hommes"
"5481",5824,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,3,1,"Colombia Terres des Hommes"
"5482",5825,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-20,4,1,"Colombia Terres des Hommes"
"5483",5826,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-20,3,1,"Colombia Terres des Hommes"
"5484",5827,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-23,7,5,"Colombia Terres des Hommes"
"5485",5828,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,5,3,"Colombia Terres des Hommes"
"5486",5829,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,4,2,"Colombia Terres des Hommes"
"5487",5830,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,3,1,"Colombia Terres des Hommes"
"5488",5831,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,3,1,"Colombia Terres des Hommes"
"5489",5832,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-18,4,2,"Colombia Terres des Hommes"
"5490",5833,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-18,5,3,"Colombia Terres des Hommes"
"5491",5834,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,4,1,"Colombia Terres des Hommes"
"5492",5835,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,6,2,"Colombia Terres des Hommes"
"5493",5836,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,3,2,"Colombia Terres des Hommes"
"5494",5837,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,5,3,"Colombia Terres des Hommes"
"5495",5838,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,4,3,"Colombia Terres des Hommes"
"5496",5839,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,5,2,"Colombia Terres des Hommes"
"5497",5840,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,3,2,"Colombia Terres des Hommes"
"5498",5841,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-20,4,1,"Colombia Terres des Hommes"
"5499",5842,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-20,3,2,"Colombia Terres des Hommes"
"5500",5843,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-20,2,11,"Colombia Terres des Hommes"
"5501",5844,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,8,6,"Colombia Terres des Hommes"
"5502",5846,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,5,3,"Colombia Terres des Hommes"
"5503",5847,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,3,1,"Colombia Terres des Hommes"
"5504",5848,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,3,2,"Colombia Terres des Hommes"
"5505",5849,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2023-01-18,6,3,"Colombia Terres des Hommes"
"5506",5850,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2023-01-18,3,2,"Colombia Terres des Hommes"
"5507",5851,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2023-01-19,4,2,"Colombia Terres des Hommes"
"5508",5852,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2023-01-19,5,3,"Colombia Terres des Hommes"
"5509",5853,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2023-01-19,3,2,"Colombia Terres des Hommes"
"5510",5854,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2023-01-19,7,2,"Colombia Terres des Hommes"
"5511",5855,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,5,3,"Colombia Terres des Hommes"
"5512",5857,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-20,4,2,"Colombia Terres des Hommes"
"5513",5858,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-20,5,2,"Colombia Terres des Hommes"
"5514",5859,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-22,5,1,"Colombia Terres des Hommes"
"5515",5860,"Colombia","Terres des Hommes","Village","Refugee_HH",2023-01-23,8,6,"Colombia Terres des Hommes"
"5516",5861,"Colombia","Terres des Hommes","Village","Refugee_HH",2023-01-23,6,4,"Colombia Terres des Hommes"
"5517",5862,"Colombia","Terres des Hommes","Village","Refugee_HH",2023-01-23,2,1,"Colombia Terres des Hommes"
"5518",5863,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,4,2,"Colombia Terres des Hommes"
"5519",5864,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,6,2,"Colombia Terres des Hommes"
"5520",5865,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-18,4,3,"Colombia Terres des Hommes"
"5521",5866,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-18,2,1,"Colombia Terres des Hommes"
"5522",5867,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-18,4,2,"Colombia Terres des Hommes"
"5523",5868,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,3,1,"Colombia Terres des Hommes"
"5524",5869,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,4,3,"Colombia Terres des Hommes"
"5525",5870,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,2,2,"Colombia Terres des Hommes"
"5526",5871,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-19,4,2,"Colombia Terres des Hommes"
"5527",5872,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2023-01-19,3,1,"Colombia Terres des Hommes"
"5528",5873,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-20,5,4,"Colombia Terres des Hommes"
"5529",5874,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-20,2,1,"Colombia Terres des Hommes"
"5530",5875,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-21,4,2,"Colombia Terres des Hommes"
"5531",5876,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Host_community_HH",2023-01-21,5,3,"Colombia Terres des Hommes"
"5532",5877,"Colombia","Terres des Hommes","Neighbourhood/_quarter","Internally_displaced_HH",2023-01-21,6,5,"Colombia Terres des Hommes"
"5533",5878,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,3,1,"Colombia Terres des Hommes"
"5534",5879,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,3,1,"Colombia Terres des Hommes"
"5535",5880,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,6,4,"Colombia Terres des Hommes"
"5536",5881,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-23,3,1,"Colombia Terres des Hommes"
"5537",5883,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-24,3,1,"Colombia Terres des Hommes"
"5538",5884,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-24,5,3,"Colombia Terres des Hommes"
"5539",5885,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-24,4,3,"Colombia Terres des Hommes"
"5540",5886,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-24,6,3,"Colombia Terres des Hommes"
"5541",5887,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-24,4,2,"Colombia Terres des Hommes"
"5542",5888,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-24,4,3,"Colombia Terres des Hommes"
"5543",5889,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-25,6,3,"Colombia Terres des Hommes"
"5544",5890,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-27,3,1,"Colombia Terres des Hommes"
"5545",5891,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-28,2,1,"Colombia Terres des Hommes"
"5546",5892,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-27,2,1,"Colombia Terres des Hommes"
"5547",5893,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,2,1,"Colombia Terres des Hommes"
"5548",5894,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,3,1,"Colombia Terres des Hommes"
"5549",5895,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,3,1,"Colombia Terres des Hommes"
"5550",5896,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,2,1,"Colombia Terres des Hommes"
"5551",5897,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,3,1,"Colombia Terres des Hommes"
"5552",5898,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,4,2,"Colombia Terres des Hommes"
"5553",5899,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,2,1,"Colombia Terres des Hommes"
"5554",5900,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,3,1,"Colombia Terres des Hommes"
"5555",5901,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,2,1,"Colombia Terres des Hommes"
"5556",5902,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,2,1,"Colombia Terres des Hommes"
"5557",5903,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,3,1,"Colombia Terres des Hommes"
"5558",5904,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-14,7,3,"Colombia Terres des Hommes"
"5559",5906,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,4,2,"Colombia Terres des Hommes"
"5560",5907,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,2,1,"Colombia Terres des Hommes"
"5561",5908,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-27,3,2,"Colombia Terres des Hommes"
"5562",5909,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-28,2,1,"Colombia Terres des Hommes"
"5563",5910,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-27,3,1,"Colombia Terres des Hommes"
"5564",5911,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,3,2,"Colombia Terres des Hommes"
"5565",5912,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,3,2,"Colombia Terres des Hommes"
"5566",5913,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,3,1,"Colombia Terres des Hommes"
"5567",5914,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,3,1,"Colombia Terres des Hommes"
"5568",5915,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,2,1,"Colombia Terres des Hommes"
"5569",5916,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,2,1,"Colombia Terres des Hommes"
"5570",5917,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,2,1,"Colombia Terres des Hommes"
"5571",5918,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,2,1,"Colombia Terres des Hommes"
"5572",5919,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-25,2,2,"Colombia Terres des Hommes"
"5573",5921,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,3,1,"Colombia Terres des Hommes"
"5574",5923,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,2,1,"Colombia Terres des Hommes"
"5575",5924,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,3,1,"Colombia Terres des Hommes"
"5576",5926,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-27,2,1,"Colombia Terres des Hommes"
"5577",5928,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-27,2,1,"Colombia Terres des Hommes"
"5578",5929,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-27,3,1,"Colombia Terres des Hommes"
"5579",5932,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-31,2,1,"Colombia Terres des Hommes"
"5580",5934,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-25,4,2,"Colombia Terres des Hommes"
"5581",5935,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,5,3,"Colombia Terres des Hommes"
"5582",5936,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,4,2,"Colombia Terres des Hommes"
"5583",5937,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,3,1,"Colombia Terres des Hommes"
"5584",5938,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,3,1,"Colombia Terres des Hommes"
"5585",5939,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,3,18,"Colombia Terres des Hommes"
"5586",5940,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,2,1,"Colombia Terres des Hommes"
"5587",5941,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-29,4,2,"Colombia Terres des Hommes"
"5588",5942,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-30,3,1,"Colombia Terres des Hommes"
"5589",5943,"Colombia","Terres des Hommes","Village","Internally_displaced_HH",2023-01-31,4,2,"Colombia Terres des Hommes"
"5590",5944,"Colombia","Terres des Hommes","Village","Host_community_HH",2023-01-31,2,1,"Colombia Terres des Hommes"
